chrPTT_1	chrPTM_1	2686049	2706479	2577106	2597595
chrPTT_1	chrPTM_1	2706604	2711557	2597720	2602645
chrPTT_1	chrPTM_1	2711684	2749053	2602766	2640166
chrPTT_1	chrPTM_1	2749192	2752951	2640306	2644055
chrPTT_1	chrPTM_1	2776290	2777373	2643895	2644978
chrPTT_1	chrPTM_1	2778305	2783427	2645936	2651054
chrPTT_1	chrPTM_1	2784944	2798148	2651512	2664715
chrPTT_1	chrPTM_1	2803314	2865968	2669873	2732702
chrPTT_1	chrPTM_1	2866113	2915636	2732846	2782399
chrPTT_1	chrPTM_1	2972724	2977395	2782421	2787085
chrPTT_1	chrPTM_1	3192801	3195719	2898234	2901152
chrPTT_1	chrPTM_1	3195925	3217501	2901358	2922941
chrPTT_1	chrPTM_1	3220244	3222573	2922934	2925265
chrPTT_1	chrPTM_1	3222730	3230616	2925422	2933310
chrPTT_1	chrPTM_1	3260810	3325447	2933469	2998127
chrPTT_1	chrPTM_1	3325536	3357299	2998228	3029987
chrPTT_1	chrPTM_1	3360244	3375801	3032901	3048432
chrPTT_1	chrPTM_1	3376439	3383981	3049069	3056612
chrPTT_1	chrPTM_1	3384239	3386552	3056869	3059182
chrPTT_1	chrPTM_1	3387446	3423889	3060076	3096574
chrPTT_1	chrPTM_1	3424156	3426560	3096841	3099241
chrPTT_1	chrPTM_1	3426688	3430978	3099369	3103674
chrPTT_1	chrPTM_1	3431202	3474003	3103878	3146682
chrPTT_1	chrPTM_1	3474636	3498515	3147006	3170985
chrPTT_1	chrPTM_1	3498936	3506057	3171406	3178577
chrPTT_1	chrPTM_1	3506368	3507056	3178577	3179265
chrPTT_1	chrPTM_1	3507182	3520237	3179424	3192502
chrPTT_1	chrPTM_1	3520378	3528900	3192643	3201172
chrPTT_1	chrPTM_1	3529033	3541225	3201305	3213504
chrPTT_1	chrPTM_1	3541369	3557542	3213648	3229785
chrPTT_1	chrPTM_1	3557675	3558878	3229918	3231121
chrPTT_1	chrPTM_1	3559432	3562288	3231675	3234522
chrPTT_1	chrPTM_1	3562401	3577254	3234635	3249495
chrPTT_1	chrPTM_1	3579998	3597222	3251659	3268894
chrPTT_1	chrPTM_1	3597330	3617375	3269002	3289089
chrPTT_1	chrPTM_1	3617558	3626635	3289272	3298362
chrPTT_1	chrPTM_1	3626801	3665069	3298501	3336636
chrPTT_1	chrPTM_1	3665228	3677453	3336795	3349008
chrPTT_1	chrPTM_1	3677457	3682881	3401827	3407259
chrPTT_1	chrPTM_1	3900037	3903707	3468978	3472663
chrPTT_1	chrPTM_1	4109321	4131240	3579420	3601354
chrPTT_1	chrPTM_1	4135377	4173906	3601556	3640059
chrPTT_1	chrPTM_1	4174467	4180809	3640692	3647035
chrPTT_1	chrPTM_1	4180937	4192823	3647167	3659079
chrPTT_1	chrPTM_1	4194130	4203198	3659270	3668276
chrPTT_1	chrPTM_1	4203296	4292193	3668374	3757261
chrPTT_1	chrPTM_1	4292188	4319239	3757363	3784368
chrPTT_1	chrPTM_1	4319351	4324465	3784480	3789582
chrPTT_1	chrPTM_1	4324466	4329818	3790823	3796174
chrPTT_1	chrPTM_1	4329946	4347574	3796302	3813950
chrPTT_1	chrPTM_1	4347886	4363227	3845622	3860954
chrPTT_1	chrPTM_1	4363347	4365809	3861074	3863540
chrPTT_1	chrPTM_1	4365959	4367222	3863691	3864958
chrPTT_1	chrPTM_1	4367940	4375401	3865581	3873015
chrPTT_1	chrPTM_1	4375493	4375998	3873104	3873609
chrPTT_1	chrPTM_1	4376867	4384562	3874474	3882192
chrPTT_1	chrPTM_1	4384661	4389677	3882192	3887205
chrPTT_1	chrPTM_1	4389673	4445453	3888419	3944271
chrPTT_1	chrPTM_1	4445580	4454452	3944398	3953235
chrPTT_1	chrPTM_1	4455727	4502648	3954501	4001415
chrPTT_1	chrPTM_1	4504062	4522124	4002829	4020896
chrPTT_1	chrPTM_1	4525764	4553637	4024505	4052375
chrPTT_1	chrPTM_1	4553791	4586507	4052513	4085279
chrPTT_1	chrPTM_1	4586626	4595286	4085398	4094060
chrPTT_1	chrPTM_1	4595391	4623290	4094165	4122065
chrPTT_1	chrPTM_1	4623285	4625156	4122363	4124245
chrPTT_1	chrPTM_1	4625159	4636686	4203964	4215496
chrPTT_1	chrPTM_1	4662162	4666335	4215810	4219983
chrPTT_1	chrPTM_1	4666381	4666501	4219982	4220102
chrPTT_1	chrPTM_1	4666651	4720214	4220253	4273817
chrPTT_1	chrPTM_1	4720213	4795418	4304397	4379692
chrPTT_1	chrPTM_1	4795522	4823668	4379796	4407981
chrPTT_1	chrPTM_1	4823779	4843549	4408092	4427796
chrPTT_1	chrPTM_1	4847329	4853860	4427788	4434325
chrPTT_1	chrPTM_1	4853970	4854244	4434501	4434796
chrPTT_1	chrPTM_1	4854357	4868719	4434711	4449112
chrPTT_1	chrPTM_1	4868718	4883206	4449401	4463898
chrPTT_1	chrPTM_1	4883478	4885958	4464017	4466497
chrPTT_1	chrPTM_1	4886091	4904718	4466630	4485273
chrPTT_1	chrPTM_1	4904905	4946180	4485495	4526798
chrPTT_1	chrPTM_1	4946358	4955752	4526952	4536344
chrPTT_1	chrPTM_1	5223913	5244506	4536484	4557072
chrPTT_1	chrPTM_1	5249010	5265678	4923687	4940359
chrPTT_1	chrPTM_1	5266436	5280653	4940949	4955116
chrPTT_1	chrPTM_1	5280812	5308695	4955116	4983113
chrPTT_1	chrPTM_1	5310224	5313544	4984697	4988018
chrPTT_1	chrPTM_1	5313666	5338569	4988146	5013035
chrPTT_1	chrPTM_1	5345979	5352578	5014814	5021456
chrPTT_1	chrPTM_1	5352809	5366935	5021687	5035808
chrPTT_1	chrPTM_1	5367096	5368027	5035800	5036730
chrPTT_1	chrPTM_1	5375465	5387625	5037685	5049814
chrPTT_1	chrPTM_1	5460123	5472748	5061321	5073945
chrPTT_1	chrPTM_1	5472740	5474435	5074095	5075796
chrPTT_1	chrPTM_1	5474920	5480761	5076340	5082184
chrPTT_1	chrPTM_1	5481623	5487347	5083071	5088793
chrPTT_1	chrPTM_1	5487881	5493422	5089323	5094875
chrPTT_1	chrPTM_1	5494479	5502145	5096004	5103673
chrPTT_1	chrPTM_1	5502264	5510683	5103792	5112202
chrPTT_1	chrPTM_1	5512588	5524434	5133126	5144952
chrPTT_1	chrPTM_1	5524425	5526505	5245627	5247709
chrPTT_1	chrPTM_1	5528184	5529971	5249911	5251702
chrPTT_1	chrPTM_1	5532281	5533422	5254012	5255155
chrPTT_1	chrPTM_1	5537407	5540448	5255633	5258662
chrPTT_1	chrPTM_1	5541164	5552304	5259380	5270518
chrPTT_1	chrPTM_1	5647027	5648340	4729791	4728472
chrPTT_1	chrPTM_1	5648539	5649445	4728472	4727565
chrPTT_1	chrPTM_1	5649815	5650627	4727565	4726753
chrPTT_1	chrPTM_1	5653532	5655520	4726608	4724619
chrPTT_1	chrPTM_1	5668220	5670026	4716691	4714885
chrPTT_1	chrPTM_1	5673017	5673958	4710584	4709643
chrPTT_1	chrPTM_1	5674720	5677730	4709369	4706359
chrPTT_1	chrPTM_1	5677720	5678223	4705136	4704650
chrPTT_1	chrPTM_1	5679386	5679635	4703486	4703242
chrPTT_1	chrPTM_1	5738447	5739766	4664544	4663225
chrPTT_1	chrPTM_1	5754458	5755699	4680810	4679569
chrPTT_1	chrPTM_1	5756098	5756389	4679170	4678879
chrPTT_1	chrPTM_1	5780511	5781824	4679569	4680882
chrPTT_3	chrPTM_1	1272184	1272719	4831726	4832261
chrPTT_4	chrPTM_1	4267561	4268096	4831726	4832261
chrPTT_3	chrPTM_2	2278	2432	6785	6939
chrPTT_3	chrPTM_2	6050	9535	10557	14043
chrPTT_2	chrPTM_2	210904	211288	363020	363393
chrPTT_2	chrPTM_2	212176	213364	364197	365383
chrPTT_2	chrPTM_2	243185	244246	366341	367432
chrPTT_2	chrPTM_2	247417	249903	367432	369917
chrPTT_2	chrPTM_2	250426	251902	370442	371918
chrPTT_2	chrPTM_2	252080	254482	372096	374496
chrPTT_2	chrPTM_2	437229	459578	378639	400980
chrPTT_2	chrPTM_2	460264	461472	401521	402752
chrPTT_2	chrPTM_2	461588	469709	402868	410959
chrPTT_2	chrPTM_2	469840	471715	411090	412958
chrPTT_2	chrPTM_2	471825	474496	413068	415741
chrPTT_2	chrPTM_2	485069	495869	415748	426509
chrPTT_2	chrPTM_2	496032	497501	426672	428115
chrPTT_2	chrPTM_2	497671	501675	428254	432259
chrPTT_2	chrPTM_2	501877	507260	432464	437848
chrPTT_2	chrPTM_2	508976	516210	439605	446867
chrPTT_2	chrPTM_2	534596	538233	450421	454061
chrPTT_2	chrPTM_2	538370	545479	454198	461304
chrPTT_2	chrPTM_2	549874	568121	465539	483845
chrPTT_2	chrPTM_2	568235	579455	483959	495184
chrPTT_2	chrPTM_2	579592	599906	495309	515633
chrPTT_2	chrPTM_2	600012	604544	515739	520277
chrPTT_2	chrPTM_2	604692	607194	520426	522929
chrPTT_2	chrPTM_2	607564	613907	523299	529645
chrPTT_2	chrPTM_2	614093	616207	529832	531961
chrPTT_2	chrPTM_2	616205	617998	532159	533949
chrPTT_2	chrPTM_2	618285	622472	534372	538559
chrPTT_2	chrPTM_2	622463	624385	538836	540765
chrPTT_2	chrPTM_2	624382	649823	541743	567209
chrPTT_2	chrPTM_2	649972	651906	567358	569284
chrPTT_2	chrPTM_2	652018	662663	569396	580020
chrPTT_2	chrPTM_2	662799	663620	580156	580977
chrPTT_2	chrPTM_2	663800	680240	581158	597602
chrPTT_2	chrPTM_2	680309	686004	597772	603463
chrPTT_2	chrPTM_2	686131	717791	603590	635340
chrPTT_2	chrPTM_2	720979	768704	638395	686131
chrPTT_2	chrPTM_2	769596	775935	687023	693336
chrPTT_2	chrPTM_2	776064	798294	693435	715665
chrPTT_2	chrPTM_2	798552	832573	715755	749850
chrPTT_2	chrPTM_2	833073	849219	750163	766277
chrPTT_2	chrPTM_2	891421	900342	766699	775606
chrPTT_2	chrPTM_2	900438	909434	775696	784701
chrPTT_2	chrPTM_2	930136	935507	800711	806083
chrPTT_2	chrPTM_2	935621	947261	806197	817840
chrPTT_2	chrPTM_2	1125362	1169181	928715	972545
chrPTT_2	chrPTM_2	1169314	1174514	972678	977878
chrPTT_2	chrPTM_2	1182768	1194401	978006	989628
chrPTT_2	chrPTM_2	1194550	1205058	989702	1000195
chrPTT_2	chrPTM_2	1210015	1265478	1000189	1055661
chrPTT_2	chrPTM_2	1265700	1266262	1055650	1056213
chrPTT_2	chrPTM_2	1266372	1285773	1056323	1075757
chrPTT_2	chrPTM_2	1285887	1286283	1172894	1173290
chrPTT_2	chrPTM_2	1286467	1293937	1173504	1180951
chrPTT_2	chrPTM_2	1294584	1299260	1181580	1186257
chrPTT_2	chrPTM_2	1299388	1313342	1186385	1200333
chrPTT_2	chrPTM_2	1316728	1328808	1200336	1212437
chrPTT_2	chrPTM_2	1329295	1332457	1212924	1216086
chrPTT_2	chrPTM_2	1336643	1389585	1227751	1280665
chrPTT_2	chrPTM_2	1389721	1452019	1280801	1343037
chrPTT_2	chrPTM_2	1452211	1466223	1343035	1357043
chrPTT_2	chrPTM_2	1468864	1518786	1358055	1408039
chrPTT_2	chrPTM_2	1518955	1531395	1408212	1420702
chrPTT_2	chrPTM_2	1533248	1555224	1420706	1442682
chrPTT_2	chrPTM_2	1555343	1572836	1442801	1460285
chrPTT_2	chrPTM_2	1562830	1587055	1450273	1474464
chrPTT_2	chrPTM_2	1587164	1593696	1474510	1481015
chrPTT_2	chrPTM_2	1593694	1602891	1481176	1490392
chrPTT_2	chrPTM_2	1603026	1610730	1490527	1498231
chrPTT_2	chrPTM_2	1611195	1625154	1498696	1512701
chrPTT_2	chrPTM_2	1625431	1636468	1514979	1525996
chrPTT_2	chrPTM_2	1636669	1651862	1526092	1541294
chrPTT_2	chrPTM_2	1651995	1668429	1541305	1557732
chrPTT_2	chrPTM_2	1668538	1695789	1557733	1584990
chrPTT_2	chrPTM_2	1696060	1718489	1585256	1607687
chrPTT_2	chrPTM_2	1718641	1738787	1607839	1627999
chrPTT_2	chrPTM_2	1739165	1757160	1628337	1646406
chrPTT_2	chrPTM_2	1757280	1771559	1646526	1660879
chrPTT_2	chrPTM_2	1771487	1780824	1660874	1670191
chrPTT_2	chrPTM_2	1780954	1803442	1670321	1692885
chrPTT_2	chrPTM_2	1803559	1843339	1692977	1732754
chrPTT_2	chrPTM_2	1898150	1914078	1733767	1749693
chrPTT_2	chrPTM_2	1914249	1918871	1749864	1754486
chrPTT_2	chrPTM_2	1930315	1939145	1754479	1763294
chrPTT_2	chrPTM_2	1939291	1948594	1763440	1772743
chrPTT_2	chrPTM_2	1949272	1958953	1773424	1783088
chrPTT_2	chrPTM_2	1959055	1988885	1783190	1812985
chrPTT_2	chrPTM_2	1989027	2007114	1813127	1831254
chrPTT_2	chrPTM_2	2007229	2008913	1831369	1833053
chrPTT_2	chrPTM_2	2009839	2033425	1833979	1857570
chrPTT_2	chrPTM_2	2033520	2033985	1857665	1858129
chrPTT_2	chrPTM_2	2034119	2043041	1858263	1867177
chrPTT_2	chrPTM_2	2043317	2054213	1867181	1878090
chrPTT_2	chrPTM_2	2054409	2068658	1878290	1892536
chrPTT_2	chrPTM_2	2068659	2136356	1892767	1960508
chrPTT_2	chrPTM_2	2136357	2146590	1960599	1970828
chrPTT_2	chrPTM_2	2164332	2185442	1974704	1995806
chrPTT_2	chrPTM_2	2185566	2221163	1995905	2031543
chrPTT_2	chrPTM_2	2221256	2253194	2031612	2063501
chrPTT_2	chrPTM_2	2253568	2264995	2063885	2075310
chrPTT_2	chrPTM_2	2267031	2274953	2077357	2085272
chrPTT_2	chrPTM_2	2279550	2306642	2089868	2116923
chrPTT_2	chrPTM_2	2307035	2355428	2117318	2165730
chrPTT_2	chrPTM_2	2355545	2373530	2165847	2183847
chrPTT_2	chrPTM_2	2373419	2375841	2183640	2186086
chrPTT_2	chrPTM_2	2375981	2476378	2186226	2286651
chrPTT_2	chrPTM_2	2476618	2477584	2286882	2287854
chrPTT_2	chrPTM_2	2477705	2479430	2287969	2289700
chrPTT_2	chrPTM_2	2479590	2479944	2289851	2290208
chrPTT_2	chrPTM_2	2480307	2480570	2290590	2290853
chrPTT_2	chrPTM_2	2480684	2480786	2290949	2291051
chrPTT_2	chrPTM_2	2481088	2514546	2291359	2324845
chrPTT_2	chrPTM_2	2514675	2519684	2324965	2329983
chrPTT_2	chrPTM_2	2519914	2531407	2330215	2341726
chrPTT_2	chrPTM_2	2531951	2533187	2342190	2343427
chrPTT_2	chrPTM_2	2533605	2539629	2343443	2349466
chrPTT_2	chrPTM_2	2539849	2587385	2349464	2397021
chrPTT_2	chrPTM_2	2596297	2611030	2397016	2411730
chrPTT_2	chrPTM_2	2611023	2630151	2411818	2430904
chrPTT_2	chrPTM_2	2630359	2654639	2431109	2455344
chrPTT_2	chrPTM_2	2654776	2676031	2455481	2476746
chrPTT_2	chrPTM_2	2676156	2768749	2476746	2569277
chrPTT_2	chrPTM_2	2769052	2774809	2569580	2575330
chrPTT_2	chrPTM_2	2774923	2812245	2575444	2612790
chrPTT_2	chrPTM_2	2812335	2821122	2612880	2621647
chrPTT_2	chrPTM_2	2821211	2839740	2621743	2640283
chrPTT_2	chrPTM_2	2840591	2866111	2647100	2672657
chrPTT_2	chrPTM_2	2870539	2886127	2672653	2688232
chrPTT_2	chrPTM_2	2886754	2909468	2689044	2711762
chrPTT_2	chrPTM_2	2909590	2926030	2711884	2728376
chrPTT_2	chrPTM_2	2926138	2930834	2728493	2733191
chrPTT_2	chrPTM_2	2930966	2977327	2733323	2779688
chrPTT_2	chrPTM_2	2977561	2984552	2779922	2786907
chrPTT_2	chrPTM_2	2984790	3037432	2787040	2839651
chrPTT_2	chrPTM_2	3037720	3061345	2839756	2863372
chrPTT_2	chrPTM_2	3061497	3068946	2863500	2870966
chrPTT_2	chrPTM_2	3069144	3135585	2871155	2937608
chrPTT_2	chrPTM_2	3135938	3170184	2937961	2972223
chrPTT_2	chrPTM_2	3170319	3182355	2972358	2984393
chrPTT_2	chrPTM_2	3182578	3191919	2984600	2993936
chrPTT_2	chrPTM_2	3192056	3199005	2994073	3001010
chrPTT_2	chrPTM_2	3199075	3207936	3000892	3009750
chrPTT_2	chrPTM_2	3208300	3230247	3012248	3034224
chrPTT_2	chrPTM_2	3230759	3239569	3034761	3043546
chrPTT_2	chrPTM_2	3239571	3272059	3043729	3076206
chrPTT_2	chrPTM_2	3513902	3553669	3077144	3116915
chrPTT_2	chrPTM_2	3553813	3569710	3117059	3132958
chrPTT_2	chrPTM_2	3569816	3575502	3133064	3138752
chrPTT_2	chrPTM_2	3575635	3589163	3138885	3152401
